Columbia	1	1/31/1916		43705	E2789	Kassook / Manafsha G. Demoorjian
Columbia	1	12/31/1925		43714	E2786	Nihavand canto / Karekin Proodian
Columbia	1	9/10/1915	New York, New York	46016	E2731	Sallamon ala husnen, Part 3. / Nahem Simon
Columbia	1	9/8/1915	New York, New York	45999	E2617	Ushak taksim keman ilé / Aomi Beg
Columbia	1	12/31/1929		W130554	40060-F	Aydin şarkisi aydin daglarinda / Nazmiye Sedat
Columbia	1	12/31/1929		W130604	40062-F	Hicaz sarki / Fatma Kiz
Columbia	1	12/31/1929		W130508	40057-F	Konya şarkisi konyaliy güzel derler / Mugani Hamit Bey
Columbia	1	12/31/1929		W130556	40059-F	Kürdili şarki kedersiz hiç coşar aglarim / Safiye Ayla
Columbia	1	12/31/1929		W130285	40048-F	Dagui memo / Hafız Burhan
Columbia	1	12/31/1929		W130444	40054-F	Turku chouh sitemkiar / Chark Mussikissi
Columbia (U.K.)	1	6/30/1928		W22479	40039-F	Hedjaz gazel yarab bou / Hafiz Yaşar
Columbia (U.K.)	1	6/30/1928		W22292	40043-F	Charki beni choutdoum / F. Hanoum ; N. Hanoum ; S. Hanoum
Columbia	1	12/31/1941		CO31914	6189-X	Por el mar / Buenaventura Buisán ; Orquesta Presidente Trujillo
Columbia	1A	12/31/1944		HCO1323	6188-X	Soy michoacano / Hermanas Padilla ; Mariachi Acuña
Columbia	1	12/31/1945		CO35018	6185-X	Dambalá / Antonio de la Cruz ; Orquesta Vicente Sigler ; Rumba Trovadores ; Vicente Sigler
Columbia	1	12/31/1945		CO35019	6184-X	Como manda el corazón / Antonio de la Cruz ; Orquesta Vicente Sigler ; Rumba Trovadores ; Vicente Sigler
Columbia	1	12/31/1944		H1178	6179-X	Soldado razo / Charros de Atotonilco ; Hermanos Quintero
Columbia	1	12/31/1944		H1176	6178-X	Cocula / Charros de Atotonilco ; Hermanas Padilla
Columbia	1	3/13/1942		H730	6176-X	Corrido de los Chapos / Pedro y Carmen
Columbia	1	7/23/1942		CO33023	6174-X	El bolitero / Alberto Iznaga y su Orquesta Siboney ; Johnny González
Columbia	1	1/6/1942		H614	6173-X	Ando borracho / Costeños ; Los Desvelados
Columbia	1	2/22/1942		32506	6172-X	Ya se m' hizo / Hermanas Padilla ; Orquesta de los Bohemios Alegres
Columbia	1	7/23/1942		CO33025	6168-X	Papá ogún / Alberto Iznaga y su Orquesta Siboney ; Johnny González
Columbia	1	2/20/1942		32471	6161-X	Adiós en el puerto / Hermanas Padilla ; Orquesta de los Bohemios Alegres
Columbia	2	12/31/1941		CO30587	6158-X	Anhelo / Buenaventura Buisán ; Orquesta Presidente Trujillo
Columbia	1	12/31/1941		CO30593	6146-X	Llegó / Arcadio Franco ; Orquesta Presidente Trujillo
Columbia	2	7/31/1927		W95809	6145-X	Laura y Georgina / Euterpe Porto Rican Orchestra
Brunswick	A	3/5/1934		B14888	6144-X	Orquideas [Flying down to Rio. Orchids in the moonlight] / Marimba Hurtado Hermanos
Columbia	1	9/5/1941		CO31227	6135-X	Cojeaito / Conjunto Lirico Antillano ; Payo Flores ; Manuel Jiménez
Columbia	3	6/30/1930		W703305	6129-X	María la O / Ernesto Lecuona ; Nilo Menéndez ; Adolfo Utrera
Columbia	1	5/16/1941		CO30481	6121-X	Solo tu / Carmona ; Orquesta Alberto Socarrás
Columbia	1	3/2/1941		H238	6112-X	Nomas tu / Adelina García ; Manuel S. Acuña Orchestra
Columbia	1	3/2/1941		H237	6106-X	Tardecita / Adelina García ; Manuel S. Acuña Orchestra
Columbia	1	3/20/1941		CO29981	6101-X	Me voy / Rafael y su Conjunto de Ritmo
Columbia	1	12/31/1947		CO37337	6215-X	Solo / Trio Los Panchos
Columbia	1	12/31/1947		CO38397	6223-X	Caramelito / Orquesta Columbia [Columbia Orchestra] ; Trio Los Panchos
Columbia	1	12/31/1947		CO38021	6222-X	Aprieta El Paso / Orquesta Columbia [Columbia Orchestra] ; Trio Los Panchos
Columbia	1	12/31/1948		CO38636	6226-X	Cansado de ti / Trio Los Panchos
Columbia	1	12/31/1948		CO38622	6227-X	Crueldad / Victoria Córdova ; Orquesta Lázaro Quintero ; Lázaro Quintero
Columbia	1	12/31/1948		CO38396	6255-X	Quien mato a Consuelo? / Orquesta Columbia [Columbia Orchestra] ; Trio Los Panchos
Columbia	1	12/31/1948		CO38637	6244-X	Recuerdos de ti / Trio Los Panchos
Columbia	1	12/31/1948		CO40032	6288-X	Flores de romance / Victor Silvester ; Victor Silvester Orchestra
Columbia	1	12/31/1948		CO38624	6242-X	Me enseñaste a querer / Victoria Córdova ; Orquesta Lázaro Quintero ; Lázaro Quintero
Columbia	1	12/31/1947		CO38351	6238-X	Sagüito al bate / Eva Garza ; Orquesta Lázaro Quintero ; Lázaro Quintero
Columbia	1	12/1/1940		H161	6088-X	Adios madre querida / Los Madrugadores
Columbia	1	1/12/1941		H199	6086-X	Adoracion / Adelina García ; Manuel S. Acuña Orchestra
Columbia	1	12/1/1940		H165	6073-X	Flor de Mexico / Mariachi "El Costeno"
Columbia	1	10/18/1940		CO29000	6071-X	El eco y el carretero / Pedro Marcano y su Grupo
Columbia	1	11/7/1940		CO29036	6061-X	En tu cumpleaños / Pedro Marcano y su Grupo
Columbia	1	9/25/1940		CO28712	6050-X	Cuatro personas : Tu, yo, mamá, papá. / Pedro Marcano y su Grupo
Brunswick	A	8/27/1940		MLA2335	6048-X	Recuerdos de tí / Los Madrugadores
Columbia	2	8/14/1940		CO27914	6040-X	Indiferencia / Pedro Marcano y su Grupo
Columbia	1	8/14/1940		CO27912	6029-X	Francia / Pedro Marcano y su Grupo
Brunswick	[A]	6/19/1938		MLA329	5770-X	Así son ellas / Los Carlistas
Columbia	1	12/31/1918	New York, New York [unconfirmed]	58759	E3786	Bulbul canto / Kemany‏ Minas
Columbia	1	11/30/1917		58754	E3744	Isvahan sharki sendemi halea / Garabet Merjanian
Columbia	1	11/30/1917		58741	E3743	Neva taksim / Tamboury Looder
Columbia	1	12/31/1916	New York, New York	44028	E3067	Felik nitchin keydin / Karekin Proodian
Columbia (U.K.)	1	6/30/1928		W22554	40037-F	Eygin douman vardir / Dârü'l-elhân
Columbia	1	12/31/1929		W130076	40035-F	Veni ninos / Guzide Hanoum
Columbia (U.K.)	1	6/30/1928		W22506	40022-F	Efe charkissi karanlık / Darülelhan Heyeti
Favorite	[1]	2/28/1911	Europe [city unknown]	4415-t	E6111	Tzaine dour ov zovak / Haig Effendi
Columbia	1	6/30/1921	New York, New York	87589	E7364	Aman doctor : Sheba canto. / Kirkilissiotis
Columbia	1	10/7/1912	New York, New York	38311	E1131	Husseini gazel / M. G. Parsekian and Company
Columbia	1	9/30/1922	New York, New York	88772	E9030	Ben yiarimi giordoum / Marika Papagika (Μαρικα Παπαγκικα)
Columbia	2	4/30/1919		85056	E4697	Sabah taxim / M. Gaganes ; Takis Zakas
Columbia	1	11/30/1917	New York, New York	58763	E4249	Eghin havasi / Kemany‏ Minas
Columbia	1	1/31/1916		43720	E2840	Shirvany / Manafsha G. Demoorjian
Columbia	1	1/31/1916		43707	E2789	Urfa agzy / Manafsha G. Demoorjian
Columbia	1	12/31/1925		43715	E2786	Canto oglan yayly / Karekin Proodian
Columbia	1	9/10/1915	New York, New York	46017	E2731	Sallamon ala husnen, Part 4. / Nahem Simon
Columbia	1	9/8/1915	New York, New York	46001	E2617	Ushak pishrev / Aomi Beg ; Sinem Effendi
Columbia	1	12/31/1929		W130555	40060-F	Köçek havasi aman esma / Nazmiye Sedat
Columbia	1	12/31/1929		W130605	40062-F	Nihavent sarki / Nazmiye Sedat
Columbia	1	12/31/1929		W130509	40057-F	Erzincan havasi erzincanin daglarini / Mugani Hamit Bey
Columbia	1	12/31/1929		W130557	40059-F	Kürdili şarki uçsun adadan göynüme sinendeki gamlar / Safiye Ayla
Columbia	1	12/31/1929		W130286	40048-F	Dagui djevahir tachi / Hafız Burhan
Columbia	1	12/31/1929		W130445	40054-F	Charki nev beharin / Chark Mussikissi
Columbia (U.K.)	1	6/30/1928		W22625	40039-F	Hedjaskiar gazel mattemse eyer / Osman Bey
Columbia (U.K.)	1	6/30/1928		W22293	40043-F	Charki sen bou gedje / F. Hanoum ; S. Hanoum
Victor	V-6	5/22/1903	Philadelphia, Pennsylvania [unconfirmed]	(Pre-matrix) A-662	662	Uncle Josh Weathersby on a bicycle / Cal Stewart
Victor	2	11/13/1900	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]504	504	Put me off at Buffalo / S. H. Dudley
Victor	12	1/14/1903	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]801	801	Whoa dar mule / Silas F. Leachman
Zonophone	Unknown	4/30/1901	New York, New York	[Zo cat B9652]	9652	The Rogers Brothers in Central Park. When Reuben comes to town / Zonophone Orchestra
Victor	4	4/5/1901	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]328	328	Levee revels / Sousa's Band
Victor	00	7/12/1902	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1473	1473	Caller herrin' / Sgt. David Ferguson [of Kilties' Band of Canada]
Victor	2	12/4/1900	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]555	A-555	Sur la grand mer / Rosalia Chalia ; Jane Frankel
Victor	00	11/27/1901	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1113	1113	I wonder if it's spring time / Joseph Natus
Victor	00	2/9/1901	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]667	667	Uncle Josh Weathersby and the lightning rod agent / Cal Stewart
Victor	2	1/2/1902	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1180-A	1180-A	Three quotations. The king of France / Sousa's Band
Victor	00	10/26/1901	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]3518	3518	Sidewalks of New York / American Quartet
Zonophone	Unknown	10/31/1900	New York, New York	[Zo cat I9360]	I9360	My honey Lou / Edward M. Favor
Victor	2	12/11/1901	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1161	1161	Independentia march / Joseph Belmont
Victor	00	4/1/1901	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]356	A-356	Paraphrase of "Die Lorelei" / Sousa's Band
Victor	V-5	4/3/1902	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]215	215	Pickaninnies' polka / Charles P. Lowe
Victor	1	12/14/1901	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1149	1149	The bouncer at the Blazing Rag / Gilbert Girard ; Len Spencer
Victor	00	11/6/1900	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]63	A-63	Ingersoll at the tomb of Napoleon / William F. Hooley
Victor	00	2/16/1903	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1978	1978	Honor bright march / Bill Farmer ; Vess L. Ossman
Victor	1A	5/10/1940		BS-044987	B-8605	She's just good huggin' size / Tommy McClennan
Victor	1	5/10/1940		BS-044988	B-8605	My little girl / Tommy McClennan
Victor	4	7/1/1902	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1125	831	My girl from Dixie / Silas F. Leachman
Victor	00	6/5/1901	Camden, New Jersey [unconfirmed]	[Pre-matrix A-]305	593	Mother Hubbard march / Sousa's Band
Victor	1	3/5/1902	Philadelphia, Pennsylvania [unconfirmed]	[Pre-matrix A-]1297	333	I got mine / Arthur Collins ; Joseph Natus
Victor	1	10/24/1941		BS-070323	B-11356	I'm a little teapot / Marion Holmes ; Kassels-in-the-Air Orchestra
Victor	1	10/16/1941		BS-064996	B-11360	Horse 'n boogie / Californians ; Abe Lyman
Victor	1	10/24/1941		BS-070322	B-11356	Angeline / Kassels-in-the-Air Orchestra
Victor	1A	10/16/1941		BS-064994	B-11360	I wish I had a dime (For ev'ry time I missed you) / Rose Blane ; Californians ; Abe Lyman
Victor	1	11/3/1941		BS-068066	B-11369	Playmates [Motion picture]. Humpty-Dumpty heart / Ray Eberle ; Glenn Miller Orchestra
Victor	1A	12/2/1941		BS-070432	B-11395	Don't be a worrybird : The floogie-boo song. / Art Kassel ; Kassels-in-the-Air Orchestra
Victor	1	12/2/1941		BS-070431	B-11395	You made me love you : I didn't want to do it. / Marion Holmes ; Art Kassel ; Kassels-in-the-Air Orchestra
Victor	1	10/20/1941		BS-071193	B-11369	This is no laughing matter / Ray Eberle ; Glenn Miller Orchestra
Columbia	3	5/30/1929	Los Angeles, California	W148569	1907-D	Marianne. Hang on to me / Cliff Edwards
Columbia	1	6/14/1929	New York, New York	W148590	1907-D	Just you, just me / Cliff Edwards
Victor	1	3/2/1942		BS-074124	B-11486	I hung my head and cried / Harvey Crawford ; Kassels-in-the-Air Orchestra
Victor	1	7/20/1942		BS-074755	B-11571	Ev'ry night about this time / Gloria Hart ; Art Kassel ; Kassels-in-the-Air Orchestra
Victor	1A	12/23/1941		BS-068802	B-11464	Sons o' fun [Motion picture]. Let's say goodnight with a dance / Ken Curtis ; New Music [Shep Fields]
Victor	1	3/2/1942		BS-074125	B-11486	One dozen roses / Art Kassel Trio ; Gloria Hart ; Kassels-in-the-Air Orchestra
Victor	1	7/20/1942		BS-074758	B-11571	Light a candle in the chapel / Harvey Crawford ; Art Kassel ; Kassels-in-the-Air Orchestra
Zonophone	Unknown	3/31/1904	New York, New York	2216	C 5798	Always in the way / George Alexander
Zonophone	Unknown	9/30/1904	New York, New York	[Zo cat C 5992]	C 5992	Annie Laurie / James F. Harrison
Zonophone	Unknown	5/31/1903	New York, New York	505	C 5287	Bye bye, ma honey / Arthur Collins
Zonophone	Unknown	11/30/1904	New York, New York	3561	C 5436	The American flag / Joseph Belmont
Zonophone	Unknown	4/30/1904	New York, New York	2272	C 5820	Good bye, Liza Jane [Good bye, Eliza Jane] / Bob Roberts
Zonophone	Unknown[b]	4/30/1904	New York, New York	2066	C 5429	When the mists have rolled away / J. J. Fisher
Zonophone	Unknown	6/30/1905		[Zo cat 6100]	6100	Popular airs / Piccolo soloist (unidentified; Zonophone Records)
Zonophone	00	4/30/1902		3749	5208	Virginia reel / Hager's Orchestra
Victor	2	10/5/1927	New York, New York. Liederkranz Hall	BVE-40277	80210	Dus fidele [Dos fideleh] / Nellie Casman
Victor	2	10/5/1927	New York, New York. Liederkranz Hall	BVE-40276	80210	Avreimel [Avrem'l, a comic song] / Nellie Casman
Gramophone	[1]	8/16/1906	London, England	8693b	52009	Killiecrankie / Harry Lauder
Gramophone	[1]	6/30/1907		11225u	65148	J'chadschehu / Sawel Kwartin
Victor	1	6/29/1942		BS-075527	30-0813	Bear-mash blues / Erskine Hawkins Orchestra
Victor	1	5/27/1942		BS-073288	30-0813	Dont cry, baby / Erskine Hawkins Orchestra ; Jimmy Mitchell
Victor	1	3/4/1940		BS-047740	B-10664	You gorgeous dancing doll / Gray Gordon ; Tic-Toc Rhythm Orchestra ; Johnny Victor
Victor	1	12/12/1940		BS-058258	B-10993	Scarf dance [Callirhoé. Danse d'écharpe; arranged] / Gray Gordon ; Tic-Toc Rhythm Orchestra
Victor	1A	1/2/1941		BS-053794	B-11078	Mamacita / Fats Waller and his Rhythm
Victor	1	7/3/1936	New York, New York. Studio 3	BS-102335	B-6476	Sittin' in the sand a-sunnin' / Charles Chester ; Shep Fields ; Rippling Rhythm Orchestra
Victor	2	7/2/1941		BS-066177	B-11278	All alone / Dinah Shore ; Paul Wetstein
Victor	1A	9/17/1941		BS-067905	B-11333	Flamingo / Herman Chittison
Victor	1	11/14/1938	Hollywood, California	PBS-026253	B-10056	Everybody's laughing / Shep Fields ; Rippling Rhythm Orchestra
Victor	1	9/14/1938	Chicago, Illinois. Studio A	BS-025476	B-10973	Margie / Benny Goodman Orchestra
Victor	1	7/2/1937	New York, New York. Studio 3	BS-011142	B-7078	The old sow song / Connecticut Yankees ; Cyril Smith ; Rudy Vallée
Victor	1	10/24/1941		BS-070324	B-11371	Chiquita / Harvey Crawford ; Kassels-in-the-Air Orchestra
Victor	1	4/11/1941		BS-064063	B-11133	Bless 'em all / Art Kassel Trio ; Kassels-in-the-Air Orchestra
Victor	1	3/12/1939	New York, New York. Studio 2	BS-032962	B-10188	Society Lawyer [Motion picture]. I'm in love with the Honorable Mr. So and So / Artie Shaw Orchestra ; Helen Forrest
Victor	1	7/12/1940	Chicago, Illinois. Studio A	BS-053195	B-10826	Sometimes I'm happy / Blue Barron ; Russ Carlyle
Victor	1	8/12/1940		BS-053267	B-10843	The world is in my arms. The world is in my arms / Californians ; Abe Lyman ; Frank Parrish
Victor	1	11/6/1936	New York, New York. Studio 3	BS-03019	B-6663	Forbidden melody. No use pretending / Frank Dailey ; Michael Jay ; Meadowbrook Orchestra
Victor	1	8/27/1939	New York, New York. Studio 2	BS-042605	B-10406	Put that down in writing / Artie Shaw Orchestra ; Tony Pastor
Victor	1	3/9/1939	New York, New York. Studio 2	BS-032942	B-10170	You asked for it—you got it / Fats Waller and his Rhythm
Victor	1	7/15/1937	New York, New York. Studio 2	BS-011322	B-7083	You can't have everything [Motion picture]. The loveliness of you / Joan Brooks ; Jolly Coburn Orchestra
Victor	1	11/8/1937	Hollywood, California	PBS-09795	B-7267	Love and hisses [Motion picture]. I want to be in Winchell's column / Ozzie Nelson Orchestra
Victor	3	5/25/1939	Chicago, Illinois	BS-034657	B-10300	Igloo / Betty Hutton ; Vincent Lopez ; Suave Swing Orchestra
Victor	1	7/5/1939	Chicago, Illinois. Studio A	BS-040247	B-10367	The Wizard of Oz [Motion picture]. The jitterbug / Betty Hutton ; Vincent Lopez ; Suave Swing Orchestra
Victor	1	1/17/1939	New York, New York. Studio 2	BS-031492	B-10125	A Connecticut Yankee. My heart stood still [Connecticut Yankee. My heart stood still] / Artie Shaw Orchestra
Victor	1	1/23/1939	New York, New York. Studio 2	BS-031825	B-10124	Show boat. Bill / Artie Shaw Orchestra ; Helen Forrest
Victor	1	11/10/1939		BS-043377	B-10506	Dipper mouth blues / Ragtime Band [Muggsy Spanier]
Victor	1A	12/10/1940		BS-058246	B-10978	Somebody loves me / Dinah Shore
Victor	1	10/11/1937	Hollywood, California	PBS-09735	B-10069	Rudy Vallee surprises—no. 2 / Connecticut Yankees ; Rudy Vallée
Victor	1	12/28/1939	New York, New York. Studio 2	BS-046043	B-10556	Princess Poo-Poo-Ly has plenty of pa-pa-ya (And she loves to give it away) / Rose Blane ; Californians ; Abe Lyman
Victor	1	8/20/1936	New York, New York. Studio 3	BS-0221	B-6537	A good man is hard to find / Wingy Manone Orchestra
Victor	1	12/3/1937	New York, New York. Studio 2	BS-017462	B-7332	Sweet stranger / Al Bowlly Orchestra
Victor	1	5/7/1937	New York, New York. Studio 2	BS-010136	B-6973	Love is a merry-go-round / Charlie Barnet Orchestra ; Kathleen Lane
Victor	1	3/12/1939	New York, New York. Studio 2	BS-032960	B-10200	Tears from my inkwell / Bill Darnell ; Red Nichols Orchestra
Victor	1	10/30/1941		BS-068135	B-11376	Blossoms / Tony Pastor Orchestra
Victor	1	12/20/1940		BS-058281	B-11247	I'm new at this / Dorsey Anderson ; Tony Pastor Orchestra
Victor	1	3/4/1940		BS-047741	B-10664	The kitten with the big green eyes / Gray Gordon ; Rita Ray ; Tic-Toc Rhythm Orchestra
Victor	1	12/12/1940		BS-058259	B-10993	Eloise / Gray Gordon ; Tic-Toc Rhythm Orchestra
Victor	1	1/2/1941		BS-053799	B-11078	Shortnin' bread / Fats Waller and his Rhythm
Victor	1	7/3/1936	New York, New York. Studio 3	BS-102338	B-6476	Suzy [Motion picture]. Did I remember / Charles Chester ; Shep Fields ; Rippling Rhythm Orchestra
Victor	1	8/11/1941	New York, New York. Studio 2	BS-067550	B-11278	Love me or leave me / Henry Levine ; Dinah Shore
Victor	1A	9/17/1941		BS-067906	B-11333	Strike up the band. The man I love / Herman Chittison
Victor	1	11/14/1938	Hollywood, California	PBS-026255	B-10056	An old curiosity shop / Hal Derwin ; Shep Fields ; Rippling Rhythm Orchestra
Victor	1	11/23/1938	New York, New York. Studio 2	BS-030308	B-10973	Farewell blues / Benny Goodman Orchestra
Victor	1	7/2/1937	New York, New York. Studio 3	BS-011143	B-7078	With her head tucked underneath her arm / Connecticut Yankees ; Cyril Smith ; Rudy Vallée
Victor	1	10/24/1941		BS-070325	B-11371	I had someone else before I had you / Harvey Crawford ; Kassels-in-the-Air Orchestra
Victor	1	4/11/1941		BS-064065	B-11133	Where's the captain's hat? / Art Kassel Trio ; Marion Holmes ; Kassels-in-the-Air Orchestra
Victor	1	3/12/1939	New York, New York. Studio 2	BS-032963	B-10188	Prosschai / Artie Shaw Orchestra ; Tony Pastor
Victor	1	7/12/1940	Chicago, Illinois. Studio A	BS-053198	B-10826	Get the moon out of your eyes / Blue Barron ; Three Blue Notes
Victor	1	8/12/1940		BS-053269	B-10843	Hold on to your hats. There's a great day coming mañana / Rose Blane ; Californians ; Eddie Holly ; Abe Lyman ; Frank Parrish
Victor	1	11/6/1936	New York, New York. Studio 3	BS-03021	B-6663	Forbidden melody. You are all I've waited for / Frank Dailey ; Michael Jay ; Meadowbrook Orchestra
Victor	1	8/27/1939	New York, New York. Studio 2	BS-042606	B-10406	Day in─day out / Artie Shaw Orchestra ; Helen Forrest
Victor	1	3/9/1939	New York, New York. Studio 2	BS-032945	B-10170	Got no time / Fats Waller and his Rhythm
Victor	1	7/15/1937	New York, New York. Studio 2	BS-011323	B-7083	You can't have everything [Motion picture]. Afraid to dream / Joan Brooks ; Jolly Coburn Orchestra
Victor	1	11/8/1937	Hollywood, California	PBS-09796	B-7267	Love and hisses [Motion picture]. Sweet someone / Ozzie Nelson Orchestra
Victor	1	5/25/1939	Chicago, Illinois. Studio A	BS-034904	B-10300	Concert in the park / Betty Hutton ; Vincent Lopez ; Sonny Schuyler ; Suave Swing Orchestra
Victor	1	7/5/1939	Chicago, Illinois. Studio A	BS-040248	B-10367	The Wizard of Oz [Motion picture]. If I only had a brain (If I only had a heart, if I only had the nerve) / Vincent Lopez ; Sonny Schuyler ; Suave Swing Orchestra
Victor	1	1/23/1939	New York, New York. Studio 2	BS-031824	B-10125	The firefly [Motion picture]. The donkey serenade / Artie Shaw Orchestra
Victor	1	1/23/1939	New York, New York. Studio 2	BS-031827	B-10124	Flying down to Rio [Motion picture]. Carioca / Artie Shaw Orchestra
Victor	1	11/10/1939		BS-043376	B-10506	I wish I could shimmy like my sister Kate / George Brunis ; Ragtime Band [Muggsy Spanier]
Victor	2	10/4/1940		BS-056437	B-10978	My man / Dinah Shore
Victor	1	10/11/1937	Hollywood, California	PBS-09734	B-10069	Rudy Vallee surprises—no. 1 / Connecticut Yankees ; Rudy Vallée
Victor	1	12/4/1939	Chicago, Illinois. Studio A	BS-044308	B-10556	Music in my heart [Motion picture]. Ho! Punchinello / Rose Blane ; Californians ; Abe Lyman
Victor	1	8/20/1936	New York, New York. Studio 3	BS-0220	B-6537	Stage struck [Motion picture]. Fancy meeting you / Wingy Manone Orchestra
Victor	1	12/3/1937	New York, New York. Studio 2	BS-017457	B-7332	Right this way. I can dream, can't I? / Al Bowlly Orchestra
Victor	1	5/7/1937	New York, New York. Studio 2	BS-010133	B-6973	The toast of New York [Motion picture]. The first time I saw you / Charlie Barnet Orchestra
Victor	1	3/12/1939	New York, New York. Studio 2	BS-032959	B-10200	Rose of Washington Square [Motion picture]. I never knew heaven could speak / Bill Darnell ; Red Nichols Orchestra
Victor	1	10/30/1941		BS-068134	B-11376	Get happy / Tony Pastor Orchestra
Victor	1	7/7/1941		BS-066471	B-11247	Don't let Julia fool ya / Tony Pastor Orchestra
Columbia	1	4/30/1926		W205459	70002-F	Ukrainske wesilia, Czast 1. / Pavlo Humeni͡uk ; Roza Krasnowska ; Eugene Zukowsky
Columbia	4	10/31/1925		W205222	70000-F	Boh predwicznyj, Czast 1. / Michael Zazulak
Columbia	1	12/31/1925		W205257	61002-F	Karvelēli / Babraviçius, Juozas
Columbia	2	5/31/1927		W205591	63006-F	Marsz pilsudskiego / Polska Narodowa Kapela
Columbia (U.K.)	1	12/31/1924		HX83	68004-F	Naprej zastava slava / Godba Dravske Divizije v Ljubljani
Columbia	2	8/31/1928		W205987	70011-F	Wertep, Czast 1. / Ukrainska Orchestra Pawla Humeniuka
Columbia	4	12/31/1930		W205798	55202-F	Ein Kind der Liebe / Altmeistersänger Engel ; Peter Müller's Banater Kapelle
Columbia	2	12/31/1930		W294197	72015-F	N'udhe kam dale po të pres / Z. Naun Elbasani
Columbia	2	4/30/1929		W206215	58013-F	Magyar lakodalom, 3 rész. / Aranyosy Sándor Cigányzenekara ; Tulapán Daltársulat
Columbia	1	4/30/1926		W205460	70002-F	Ukrainske wesilia, Czasst 2. / Pavlo Humeni͡uk ; Roza Krasnowska ; Eugene Zukowsky
Columbia	3	10/31/1925		W205223	70000-F	Boh predwicznyj, Czast 2. / Michael Zazulak
Columbia	1	12/31/1925		W205269	61002-F	Plaukia sau laivelis / Babraviçius, Juozas
Columbia	1	5/31/1927		W205592	63006-F	Marsz narodowy polski / Polska Narodowa Kapela
Columbia (U.K.)	1	12/31/1924		HX84	68004-F	Mladi vojaki / Godba Dravske Divizije v Ljubljani
Columbia	1	8/31/1928		W205988	70011-F	Wertep, Czast 2. / Ukrainska Orchestra Pawla Humeniuka
Columbia	2	12/31/1930		W205801	55202-F	Hamburg ist ein schönes Städtchen / Altmeistersänger Engel ; Peter Müller's Banater Kapelle
Columbia	3	12/31/1930		W294198	72015-F	Bisht taganit / Z. Naun Elbasani
Columbia	2	4/30/1929		W206216	58013-F	Magyar lakodalom, 4 rész. / Aranyosy Sándor Cigányzenekara ; Tulapán Daltársulat
Parlophon	Unknown	12/31/1932		£Ho1146	G-10277-F	Szép vagy, gyönyörű vagy, Magyarország / Dobbri Tancz Zenekara ; Miklós Sebő
Beka	Unknown	12/31/1930		£38---	G-5199-F	Der Soldat hat eine Säbel / Saxophon-Orchester Dobbri ; Harry Steier
Beka	Unknown	12/31/1930		£38432	G-5203-F	Zwei Herzen im 3/4 Takt. Auch du wirst einmal betrügen / Max Mensing ; Saxophon-Orchester Dobbri
Odeon	Unknown	12/31/1930		£Be9089	G-5206-F	Erika, brauchst du nicht einen Freund / Frank Leo ; Tanz-Orchester Dajos Béla
Odeon	2	12/31/1929		£Be8598	G-5211-F	Das Land des Lächelns. Immer nur Lächeln / Franz Lehár ; Staatskapelle Berlin ; Richard Tauber
Odeon	Unknown	12/31/1929		£Be8384	G-5213-F	Wanderlied : Wohlauf, noch getrunken. [Gedichte, op. 35. Wanderlied] / Ernst Hauke ; Staatskapelle Berlin ; Richard Tauber
Gloria	Unknown	10/31/1931		£Bi937	G-5299-F	Die Dorfmusik / Karl Blume
Parlophon	Unknown	12/31/1932		£Ho1163	G-10277-F	Rákóczi megtérése / Miklós Sebő
Beka	Unknown	12/31/1930		£38475	G-5199-F	Waldeslust / Parlophon-Chor ; Parlophon-Orchester ; Harry Steier
Beka	Unknown	12/31/1930		£38433	G-5203-F	Zwei Herzen im 3/4 Takt. Zwei Herzen im Dreivierteltakt / Max Mensing ; Saxophon-Orchester Dobbri
Odeon	2	12/31/1929		£Be8597	G-5211-F	Das Land des Lächelns. Dein ist mein ganzes Herz / Franz Lehár ; Staatskapelle Berlin ; Richard Tauber
Odeon	Unknown	12/31/1929		£Be8363	G-5213-F	Nach der Heimat möcht ich wieder / Dajos Béla Künstler Orchester ; Richard Tauber
Gloria	Unknown	10/31/1931		£Bi936	G-5299-F	Grün ist die Heide. Auf der Lüneburger Heide / Karl Blume
Odeon	Unknown	12/31/1930		£Be9131	G-5206-F	Im Rosengarten von Sanssouci / Frank Leo ; Tanz-Orchester Dajos Béla
Columbia	1	6/24/1926		W95172	2433-X	Cabo de guardia / Orquesta Nilo Menéndez
